42.5,Objective-J,Emacs Lisp,2012-03-02
42.5,Rebol,XQuery,2012-03-02
42.2,Haskell,Java,2012-03-02
42.1,Ada,Visual Basic,2012-03-02
42.0,Standard ML,Objective-C,2012-03-02
41.9,Turing,PHP,2012-03-02
41.9,Io,PHP,2012-03-02
41.8,Nu,Prolog,2012-03-02
41.8,D,PHP,2012-03-02
41.8,Nu,VimL,2012-03-02
41.7,Io,VimL,2012-03-02
41.6,CoffeeScript,Shell,2012-03-02
41.6,Racket,Scheme,2012-03-02
41.6,Clojure,C,2012-03-02
41.5,Factor,FORTRAN,2012-03-02
41.4,Scheme,Java,2012-03-02
41.3,D,Java,2012-03-02
41.3,Haskell,C++,2012-03-02
41.3,Ada,Prolog,2012-03-02
41.3,Arc,Emacs Lisp,2012-03-02
41.2,Dylan,Eiffel,2012-03-02
41.2,Dylan,F#,2012-03-02
41.2,Dylan,Vala,2012-03-02
41.2,Dylan,VHDL,2012-03-02
41.1,ooc,Lua,2012-03-02
41.0,Fancy,C++,2012-03-02
41.0,Lua,Perl,2012-03-02
40.9,Perl,Ruby,2012-03-02
40.8,Nemerle,Emacs Lisp,2012-03-02
40.6,Ada,Rust,2012-03-02
40.6,Emacs Lisp,Java,2012-03-02
40.5,Mirah,C++,2012-03-02
40.4,Tcl,Objective-C,2012-03-02
40.4,Rebol,Ioke,2012-03-02
40.4,Rebol,Nu,2012-03-02
40.4,Rust,Java,2012-03-02
40.4,Factor,D,2012-03-02
40.4,Lua,Ruby,2012-03-02
40.4,Nemerle,VimL,2012-03-02
40.4,R,Ruby,2012-03-02
40.4,Visual Basic,Java,2012-03-02
40.3,Boo,PHP,2012-03-02
40.0,Parrot,Nu,2012-03-02
39.8,ActionScript,Python,2012-03-02
39.7,Rust,Assembly,2012-03-02
39.7,ASP,Python,2012-03-02
39.6,Self,Objective-C,2012-03-02
39.6,F#,Java,2012-03-02
39.6,Smalltalk,Emacs Lisp,2012-03-02
39.5,ActionScript,Ruby,2012-03-02
39.5,VHDL,Tcl,2012-03-02
39.5,Smalltalk,Assembly,2012-03-02
39.4,F#,Ruby,2012-03-02
39.4,Turing,Prolog,2012-03-02
39.2,Scheme,Emacs Lisp,2012-03-02
39.1,Groovy,Ruby,2012-03-02
39.1,ColdFusion,Ruby,2012-03-02
38.9,F#,Perl,2012-03-02
38.9,Ioke,Matlab,2012-03-02
38.9,ooc,Haskell,2012-03-02
38.7,Pure Data,Objective-C,2012-03-02
38.6,Eiffel,FORTRAN,2012-03-02
38.6,Haskell,Perl,2012-03-02
38.6,Matlab,Java,2012-03-02
38.6,Nu,CoffeeScript,2012-03-02
38.4,OCaml,C#,2012-03-02
38.4,FORTRAN,Ruby,2012-03-02
38.4,Go,PHP,2012-03-02
38.3,Factor,OCaml,2012-03-02
38.3,Puppet,PHP,2012-03-02
38.2,Nemerle,Java,2012-03-02
38.2,Ioke,Parrot,2012-03-02
38.1,Common Lisp,Emacs Lisp,2012-03-02
38.0,Go,Perl,2012-03-02
38.0,Mirah,Emacs Lisp,2012-03-02
37.9,ColdFusion,Java,2012-03-02
37.9,JavaScript,Shell,2012-03-02
37.8,Puppet,Perl,2012-03-02
37.7,Matlab,JavaScript,2012-03-02
37.7,Prolog,Java,2012-03-02
37.7,OCaml,Emacs Lisp,2012-03-02
37.7,Rebol,Nemerle,2012-03-02
37.6,Gosu,Ruby,2012-03-02
37.6,Rust,Objective-C,2012-03-02
37.4,Shell,Ruby,2012-03-02
37.4,Turing,Rust,2012-03-02
37.4,HaXe,Assembly,2012-03-02
37.3,Eiffel,C#,2012-03-02
37.3,Objective-C,Ruby,2012-03-02
37.1,Ruby,Shell,2012-03-02
37.1,Nemerle,D,2012-03-02
37.0,Rebol,Haskell,2012-03-02
36.9,Turing,R,2012-03-02
36.9,Racket,Objective-C,2012-03-02
36.8,Parrot,Objective-C,2012-03-02
36.8,ooc,Common Lisp,2012-03-02
36.7,Tcl,PHP,2012-03-02
36.6,Verilog,C#,2012-03-02
36.6,XQuery,Objective-C,2012-03-02
36.5,Scheme,PHP,2012-03-02
36.5,Scala,C,2012-03-02
36.5,Standard ML,Scheme,2012-03-02
36.4,Nemerle,C#,2012-03-02
36.4,Perl,PHP,2012-03-02
36.4,Nimrod,Erlang,2012-03-02
36.4,Nemerle,Prolog,2012-03-02
36.3,Rebol,Parrot,2012-03-02
36.3,Rebol,Gosu,2012-03-02
36.2,Racket,Scala,2012-03-02
36.1,R,PHP,2012-03-02
35.8,Parrot,R,2012-03-02
35.7,Objective-J,PHP,2012-03-02
35.6,C#,C,2012-03-02
35.6,Rebol,AutoHotkey,2012-03-02
35.6,Arc,PHP,2012-03-02
35.6,Arc,VimL,2012-03-02
35.5,Standard ML,VimL,2012-03-02
35.3,Dylan,Racket,2012-03-02
35.3,HaXe,C#,2012-03-02
35.2,Emacs Lisp,VimL,2012-03-02
35.1,Factor,R,2012-03-02
35.0,Common Lisp,PHP,2012-03-02
35.0,ASP,Perl,2012-03-02
34.9,Vala,Lua,2012-03-02
34.9,Objective-J,Assembly,2012-03-02
34.9,VimL,Perl,2012-03-02
34.9,Rebol,Standard ML,2012-03-02
34.9,Erlang,PHP,2012-03-02
34.9,SuperCollider,Java,2012-03-02
34.9,Delphi,D,2012-03-02
34.9,Vala,C#,2012-03-02
34.8,Smalltalk,C#,2012-03-02
34.8,Groovy,Python,2012-03-02
34.7,ooc,C#,2012-03-02
34.7,XQuery,Scala,2012-03-02
34.7,ooc,Go,2012-03-02
34.6,R,Java,2012-03-02
34.6,Nemerle,Delphi,2012-03-02
34.6,Eiffel,Scheme,2012-03-02
34.5,Lua,Java,2012-03-02
34.5,HaXe,Lua,2012-03-02
34.2,Mirah,Assembly,2012-03-02
34.2,Rebol,Lua,2012-03-02
34.2,ASP,C,2012-03-02
34.2,Mirah,VimL,2012-03-02
34.2,HaXe,ActionScript,2012-03-02
34.2,Haskell,VimL,2012-03-02
34.0,ActionScript,Java,2012-03-02
34.0,OCaml,VimL,2012-03-02
34.0,Factor,Rust,2012-03-02
34.0,Factor,ActionScript,2012-03-02
34.0,Racket,Haskell,2012-03-02
34.0,Visual Basic,PHP,2012-03-02
34.0,Perl,Java,2012-03-02
34.0,D,Assembly,2012-03-02
33.9,VHDL,Ruby,2012-03-02
33.9,Prolog,Ruby,2012-03-02
33.9,Matlab,Perl,2012-03-02
33.8,Delphi,Ada,2012-03-02
33.7,Parrot,Rust,2012-03-02
33.7,Vala,Objective-C,2012-03-02
33.7,Ada,ActionScript,2012-03-02
33.7,Eiffel,Delphi,2012-03-02
33.7,VHDL,Objective-C,2012-03-02
33.6,AutoHotkey,Emacs Lisp,2012-03-02
33.6,Ioke,SuperCollider,2012-03-02
33.6,Gosu,Python,2012-03-02
33.6,Delphi,Emacs Lisp,2012-03-02
33.6,Standard ML,Rust,2012-03-02
33.6,FORTRAN,Assembly,2012-03-02
33.5,Vala,Assembly,2012-03-02
33.4,Delphi,Visual Basic,2012-03-02
33.4,Verilog,Emacs Lisp,2012-03-02
33.3,Fantom,Emacs Lisp,2012-03-02
33.3,Fantom,Objective-C,2012-03-02
33.3,Max/MSP,Java,2012-03-02
33.3,Max/MSP,C++,2012-03-02
33.3,Max/MSP,Shell,2012-03-02
33.3,Self,VimL,2012-03-02
33.3,Nimrod,FORTRAN,2012-03-02
33.3,Nimrod,Haskell,2012-03-02
33.3,C++,Java,2012-03-02
33.3,OCaml,Haskell,2012-03-02
33.3,Fantom,Scheme,2012-03-02
33.3,Fantom,Perl,2012-03-02
33.3,Fantom,Lua,2012-03-02
33.3,Fantom,Racket,2012-03-02
33.3,Fantom,Nu,2012-03-02
33.3,Fantom,R,2012-03-02
33.3,Fantom,XQuery,2012-03-02
33.3,Fantom,Prolog,2012-03-02
33.3,Fantom,Matlab,2012-03-02
33.3,Fantom,OCaml,2012-03-02
33.3,Fantom,VimL,2012-03-02
33.3,Fantom,C#,2012-03-02
33.3,Fantom,Rust,2012-03-02
33.3,Fantom,Parrot,2012-03-02
33.3,Fantom,Delphi,2012-03-02
33.3,Fantom,SuperCollider,2012-03-02
33.3,Fantom,F#,2012-03-02
33.3,Fantom,Tcl,2012-03-02
33.3,Nimrod,D,2012-03-02
33.3,Nimrod,C#,2012-03-02
33.3,Fantom,Nemerle,2012-03-02
33.2,R,Objective-C,2012-03-02
33.1,FORTRAN,PHP,2012-03-02
33.1,C++,Perl,2012-03-02
33.1,Nu,Lua,2012-03-02
33.0,D,Objective-C,2012-03-02
33.0,Factor,ASP,2012-03-02
32.9,Vala,D,2012-03-02
32.9,ASP,PHP,2012-03-02
32.9,Mirah,CoffeeScript,2012-03-02
32.9,VHDL,PHP,2012-03-02
32.7,Eiffel,D,2012-03-02
32.7,Eiffel,Tcl,2012-03-02
32.7,Nu,C#,2012-03-02
32.7,Nu,Racket,2012-03-02
32.6,Parrot,Scala,2012-03-02
32.6,Parrot,Java,2012-03-02
32.6,Puppet,VimL,2012-03-02
32.5,C#,Python,2012-03-02
32.5,Objective-C,Perl,2012-03-02
32.4,Gosu,C,2012-03-02
32.4,SuperCollider,JavaScript,2012-03-02
32.4,Nemerle,Scheme,2012-03-02
32.4,Dylan,Rust,2012-03-02
32.3,Pure Data,Perl,2012-03-02
32.3,Self,Assembly,2012-03-02
32.3,Boo,Lua,2012-03-02
32.3,Nu,Haskell,2012-03-02
32.3,XQuery,Prolog,2012-03-02
32.2,Rebol,C#,2012-03-02
32.2,Rebol,Common Lisp,2012-03-02
32.1,ASP,Ruby,2012-03-02
32.1,Ioke,Standard ML,2012-03-02
32.1,Parrot,CoffeeScript,2012-03-02
32.1,Smalltalk,VimL,2012-03-02
32.0,AutoHotkey,Objective-C,2012-03-02
32.0,Nemerle,OCaml,2012-03-02
32.0,Assembly,Ruby,2012-03-02
31.9,VimL,C++,2012-03-02
31.9,Factor,Objective-J,2012-03-02
31.9,Factor,Prolog,2012-03-02
31.9,Nu,Erlang,2012-03-02
31.9,Io,Emacs Lisp,2012-03-02
31.9,ActionScript,C,2012-03-02
31.8,C,Ruby,2012-03-02
31.8,Racket,Emacs Lisp,2012-03-02
31.7,Assembly,VimL,2012-03-02
31.7,XQuery,Assembly,2012-03-02
31.7,Eiffel,Haskell,2012-03-02
31.6,Mirah,Objective-C,2012-03-02
31.6,Verilog,D,2012-03-02
31.6,Lua,PHP,2012-03-02
31.6,ooc,Assembly,2012-03-02
31.6,C#,Ruby,2012-03-02
31.6,AutoHotkey,Assembly,2012-03-02
31.6,Boo,Assembly,2012-03-02
31.5,VHDL,Verilog,2012-03-02
31.3,Racket,C#,2012-03-02
31.3,Scheme,VimL,2012-03-02
31.2,Java,Python,2012-03-02
31.1,Shell,C++,2012-03-02
31.1,Rust,Ruby,2012-03-02
31.1,Tcl,C#,2012-03-02
31.0,R,D,2012-03-02
31.0,Objective-C,Java,2012-03-02
30.9,Factor,F#,2012-03-02
30.9,Factor,Boo,2012-03-02
30.9,Factor,Tcl,2012-03-02
30.9,Factor,Groovy,2012-03-02
30.8,Fancy,Emacs Lisp,2012-03-02
30.8,Modelica,C,2012-03-02
30.8,C#,C++,2012-03-02
30.8,Rebol,Visual Basic,2012-03-02
30.8,Rebol,SuperCollider,2012-03-02
30.8,F#,PHP,2012-03-02
30.7,Shell,Java,2012-03-02
30.7,Eiffel,OCaml,2012-03-02
30.7,Delphi,Rust,2012-03-02
30.6,Standard ML,OCaml,2012-03-02
30.6,Python,Ruby,2012-03-02
30.6,Python,C++,2012-03-02
30.5,ooc,Erlang,2012-03-02
30.5,ooc,CoffeeScript,2012-03-02
30.5,JavaScript,PHP,2012-03-02
30.5,Parrot,Groovy,2012-03-02
30.4,AutoHotkey,C#,2012-03-02
30.4,Ada,Lua,2012-03-02
30.4,Mirah,Clojure,2012-03-02
30.3,Nimrod,Visual Basic,2012-03-02
30.3,Nu,Parrot,2012-03-02
30.3,Nu,Common Lisp,2012-03-02
30.3,Nimrod,Lua,2012-03-02
30.3,Vala,VimL,2012-03-02
30.3,Boo,D,2012-03-02
30.3,Nu,FORTRAN,2012-03-02
30.3,Nimrod,Common Lisp,2012-03-02
30.3,Gosu,PHP,2012-03-02
30.2,Clojure,C++,2012-03-02
30.1,Emacs Lisp,PHP,2012-03-02
30.1,Shell,PHP,2012-03-02
30.1,Rust,C#,2012-03-02
30.1,Boo,Delphi,2012-03-02
30.1,Java,C,2012-03-02
30.0,PHP,Python,2012-03-02
30.0,Parrot,Matlab,2012-03-02
29.8,Racket,VimL,2012-03-02
29.8,Rust,PHP,2012-03-02
29.7,ASP,C++,2012-03-02
29.7,Eiffel,VimL,2012-03-02
29.6,AutoHotkey,Rust,2012-03-02
29.6,OCaml,Assembly,2012-03-02
29.6,Boo,OCaml,2012-03-02
29.6,XQuery,Groovy,2012-03-02
29.6,C,Perl,2012-03-02
29.5,Verilog,Prolog,2012-03-02
29.5,Parrot,Delphi,2012-03-02
29.5,ooc,Groovy,2012-03-02
29.4,Emacs Lisp,Objective-C,2012-03-02
29.4,Dylan,Matlab,2012-03-02
29.4,C,Java,2012-03-02
29.4,Boo,Haskell,2012-03-02
29.4,Boo,Objective-C,2012-03-02
29.3,XQuery,ActionScript,2012-03-02
29.3,Turing,C#,2012-03-02
29.2,Boo,Erlang,2012-03-02
29.1,Prolog,PHP,2012-03-02
29.1,Prolog,Objective-C,2012-03-02
29.1,Eiffel,R,2012-03-02
29.0,XQuery,CoffeeScript,2012-03-02
28.9,FORTRAN,Emacs Lisp,2012-03-02
28.9,HaXe,VimL,2012-03-02
28.9,Racket,Common Lisp,2012-03-02
28.9,Parrot,Turing,2012-03-02
28.9,Delphi,Prolog,2012-03-02
28.8,Scheme,Objective-C,2012-03-02
28.8,Verilog,Visual Basic,2012-03-02
28.7,Factor,HaXe,2012-03-02
28.6,D,C#,2012-03-02
28.5,Arduino,Ruby,2012-03-02
28.5,Boo,Scheme,2012-03-02
28.5,Boo,Common Lisp,2012-03-02
28.4,Racket,Assembly,2012-03-02
28.4,ooc,Visual Basic,2012-03-02
28.4,Haskell,PHP,2012-03-02
28.3,AutoHotkey,CoffeeScript,2012-03-02
28.3,Turing,Scheme,2012-03-02
28.2,C++,Ruby,2012-03-02
28.2,Fancy,VimL,2012-03-02
28.1,XQuery,Emacs Lisp,2012-03-02
28.1,Eiffel,Visual Basic,2012-03-02
28.1,XQuery,VimL,2012-03-02
28.0,PHP,Ruby,2012-03-02
28.0,Common Lisp,Scheme,2012-03-02
28.0,Arduino,PHP,2012-03-02
27.9,Parrot,Scheme,2012-03-02
27.9,Parrot,Racket,2012-03-02
27.9,Parrot,Nemerle,2012-03-02
27.9,Parrot,Rebol,2012-03-02
27.8,JavaScript,Python,2012-03-02
27.8,Shell,Perl,2012-03-02
27.8,Turing,Parrot,2012-03-02
27.8,Turing,SuperCollider,2012-03-02
27.7,Boo,FORTRAN,2012-03-02
27.7,R,C#,2012-03-02
27.6,Clojure,Perl,2012-03-02
27.6,Erlang,Emacs Lisp,2012-03-02
27.6,Nemerle,Matlab,2012-03-02
27.6,Scala,C++,2012-03-02
27.6,C,Objective-C,2012-03-02
27.5,Nu,D,2012-03-02
27.5,Ada,Verilog,2012-03-02
27.5,C#,ASP,2012-03-02
27.4,Rebol,D,2012-03-02
27.4,Standard ML,Prolog,2012-03-02
27.3,Nimrod,Clojure,2012-03-02
27.3,Verilog,Delphi,2012-03-02
27.2,Python,Java,2012-03-02
27.2,C#,Java,2012-03-02
27.2,Delphi,Tcl,2012-03-02
27.1,Io,Scala,2012-03-02
27.1,Gosu,C++,2012-03-02
27.1,Visual Basic,Objective-C,2012-03-02
27.1,Self,Lua,2012-03-02
26.9,Racket,Lua,2012-03-02
26.9,XQuery,Delphi,2012-03-02
26.8,Nemerle,CoffeeScript,2012-03-02
26.8,Prolog,Assembly,2012-03-02
26.8,Turing,D,2012-03-02
26.8,Clojure,Emacs Lisp,2012-03-02
26.8,Parrot,Gosu,2012-03-02
26.7,Pure Data,PHP,2012-03-02
26.6,Mirah,PHP,2012-03-02
26.6,Factor,Ada,2012-03-02
26.5,Racket,CoffeeScript,2012-03-02
26.5,Dylan,ColdFusion,2012-03-02
26.5,Nemerle,SuperCollider,2012-03-02
26.4,Assembly,PHP,2012-03-02
26.4,VHDL,C#,2012-03-02
26.4,VimL,PHP,2012-03-02
26.4,Erlang,VimL,2012-03-02
26.4,Assembly,Rust,2012-03-02
26.3,Lua,Objective-C,2012-03-02
26.3,Modelica,Ruby,2012-03-02
26.3,XQuery,R,2012-03-02
26.3,XQuery,C#,2012-03-02
26.3,Python,Perl,2012-03-02
26.3,ooc,D,2012-03-02
26.3,Nu,Boo,2012-03-02
26.3,AutoHotkey,Prolog,2012-03-02
26.3,Parrot,Ioke,2012-03-02
26.3,Boo,VimL,2012-03-02
26.3,Lua,VimL,2012-03-02
26.3,Pure Data,Ruby,2012-03-02
26.3,AutoHotkey,Scala,2012-03-02
26.3,AutoHotkey,Java,2012-03-02
26.3,Haskell,Emacs Lisp,2012-03-02
26.1,Nemerle,Groovy,2012-03-02
26.1,Standard ML,SuperCollider,2012-03-02
26.1,Objective-J,C#,2012-03-02
26.1,Eiffel,Lua,2012-03-02
26.0,Clojure,PHP,2012-03-02
26.0,HaXe,Haskell,2012-03-02
26.0,Ioke,C#,2012-03-02
26.0,Rebol,Tcl,2012-03-02
26.0,Arc,Objective-C,2012-03-02
26.0,Visual Basic,ASP,2012-03-02
25.9,HaXe,Scala,2012-03-02
25.9,AutoHotkey,R,2012-03-02
25.8,SuperCollider,Rust,2012-03-02
25.8,Turing,Delphi,2012-03-02
25.8,Turing,OCaml,2012-03-02
25.8,F#,ASP,2012-03-02
25.8,ActionScript,Perl,2012-03-02
25.8,OCaml,Scala,2012-03-02
25.8,Java,Ruby,2012-03-02
25.7,Puppet,Emacs Lisp,2012-03-02
25.6,Fancy,Scala,2012-03-02
25.6,Fancy,Objective-C,2012-03-02
25.6,Gosu,Perl,2012-03-02
25.5,Nu,ColdFusion,2012-03-02
25.5,CoffeeScript,Python,2012-03-02
25.5,Scheme,Assembly,2012-03-02
25.5,Nu,Rust,2012-03-02
25.5,AutoHotkey,Scheme,2012-03-02
25.5,AutoHotkey,Delphi,2012-03-02
25.5,AutoHotkey,OCaml,2012-03-02
25.4,F#,Objective-C,2012-03-02
25.4,Verilog,ActionScript,2012-03-02
25.4,XQuery,Rust,2012-03-02
25.4,Nemerle,Scala,2012-03-02
25.4,VimL,Java,2012-03-02
25.3,ooc,Scheme,2012-03-02
25.3,ooc,Prolog,2012-03-02
25.3,ooc,Scala,2012-03-02
25.3,Visual Basic,VimL,2012-03-02
25.3,C++,Objective-C,2012-03-02
25.3,Arduino,Perl,2012-03-02
25.3,Parrot,XQuery,2012-03-02
25.3,Mirah,OCaml,2012-03-02
25.2,Puppet,Java,2012-03-02
25.2,Matlab,Ruby,2012-03-02
25.2,Ioke,Arduino,2012-03-02
25.1,Nu,Ioke,2012-03-02
25.0,Self,C#,2012-03-02
25.0,Self,Haskell,2012-03-02
24.9,Tcl,D,2012-03-02
24.9,Verilog,Ada,2012-03-02
24.8,ActionScript,C++,2012-03-02
24.8,Python,PHP,2012-03-02
24.8,Assembly,Emacs Lisp,2012-03-02
24.7,Parrot,FORTRAN,2012-03-02
24.7,Parrot,OCaml,2012-03-02
24.7,Ruby,Python,2012-03-02
24.7,Rebol,Smalltalk,2012-03-02
24.7,Perl,Objective-C,2012-03-02
24.7,FORTRAN,Tcl,2012-03-02
24.7,FORTRAN,C#,2012-03-02
24.7,Nu,Nemerle,2012-03-02
24.7,Common Lisp,Haskell,2012-03-02
24.6,Go,VimL,2012-03-02
24.6,Vala,R,2012-03-02
24.6,OCaml,D,2012-03-02
24.5,Smalltalk,Haskell,2012-03-02
24.5,Eiffel,Matlab,2012-03-02
24.5,Factor,Vala,2012-03-02
24.5,Factor,Rebol,2012-03-02
24.4,Prolog,Rust,2012-03-02
24.4,Tcl,Prolog,2012-03-02
24.4,Ioke,Turing,2012-03-02
24.4,OCaml,Lua,2012-03-02
24.4,Racket,Clojure,2012-03-02
24.3,Scala,PHP,2012-03-02
24.3,Io,CoffeeScript,2012-03-02
24.3,Nu,Matlab,2012-03-02
24.3,Boo,R,2012-03-02
24.3,Groovy,C,2012-03-02
24.3,FORTRAN,VimL,2012-03-02
24.2,Nimrod,Vala,2012-03-02
24.2,Parrot,SuperCollider,2012-03-02
24.2,Nimrod,ASP,2012-03-02
24.2,Nimrod,Boo,2012-03-02
24.2,Parrot,C#,2012-03-02
24.2,Puppet,C#,2012-03-02
24.1,Mirah,Scheme,2012-03-02
24.1,Mirah,Scala,2012-03-02
24.0,Common Lisp,Clojure,2012-03-02
24.0,Vala,Scheme,2012-03-02
24.0,Self,Tcl,2012-03-02
23.9,Nemerle,Tcl,2012-03-02
23.9,Groovy,PHP,2012-03-02
23.9,Boo,Scala,2012-03-02
23.9,Tcl,VimL,2012-03-02
23.9,AutoHotkey,Ioke,2012-03-02
23.9,Common Lisp,VimL,2012-03-02
23.9,Nu,XQuery,2012-03-02
23.8,OCaml,Erlang,2012-03-02
23.8,Common Lisp,Objective-C,2012-03-02
23.7,Puppet,C++,2012-03-02
23.7,Turing,CoffeeScript,2012-03-02
23.7,Assembly,C#,2012-03-02
23.7,Verilog,PHP,2012-03-02
23.7,VHDL,D,2012-03-02
23.7,Parrot,Standard ML,2012-03-02
23.7,PHP,C,2012-03-02
23.6,Common Lisp,C#,2012-03-02
23.6,Scala,Perl,2012-03-02
23.5,ASP,Objective-C,2012-03-02
23.5,Visual Basic,Assembly,2012-03-02
23.5,Nu,Rebol,2012-03-02
23.5,Erlang,Objective-C,2012-03-02
23.5,Objective-C,PHP,2012-03-02
23.5,AutoHotkey,XQuery,2012-03-02
23.5,Go,C#,2012-03-02
23.5,Eiffel,Erlang,2012-03-02
23.4,Factor,VHDL,2012-03-02
23.3,FORTRAN,R,2012-03-02
23.2,ooc,FORTRAN,2012-03-02
23.2,ooc,Clojure,2012-03-02
23.2,Go,Objective-C,2012-03-02
23.2,VHDL,VimL,2012-03-02
23.2,Rust,Prolog,2012-03-02
23.2,ooc,Emacs Lisp,2012-03-02
23.2,Parrot,AutoHotkey,2012-03-02
23.2,Nemerle,Racket,2012-03-02
23.2,ooc,ActionScript,2012-03-02
23.2,Nemerle,Ioke,2012-03-02
23.1,Arc,C#,2012-03-02
23.1,AutoHotkey,Groovy,2012-03-02
23.1,D,Emacs Lisp,2012-03-02
23.1,Fancy,Haskell,2012-03-02
23.1,Fancy,Erlang,2012-03-02
23.1,Arc,Common Lisp,2012-03-02
23.0,XQuery,Scheme,2012-03-02
22.9,R,Assembly,2012-03-02
22.9,Clojure,Scala,2012-03-02
22.9,Ruby,C,2012-03-02
22.9,Io,Prolog,2012-03-02
22.8,Nemerle,Visual Basic,2012-03-02
22.8,Nemerle,Nu,2012-03-02
22.7,Perl,VimL,2012-03-02
22.7,OCaml,Scheme,2012-03-02
22.7,Turing,Matlab,2012-03-02
22.6,Rebol,FORTRAN,2012-03-02
22.6,Rebol,Erlang,2012-03-02
22.6,Rust,VimL,2012-03-02
22.6,Rebol,Clojure,2012-03-02
22.6,Rebol,Arduino,2012-03-02
22.6,CoffeeScript,PHP,2012-03-02
22.5,Delphi,Lua,2012-03-02
22.5,Erlang,Haskell,2012-03-02
22.5,Objective-J,R,2012-03-02
22.5,Standard ML,Scala,2012-03-02
22.4,Vala,Common Lisp,2012-03-02
22.4,CoffeeScript,C,2012-03-02
22.4,Java,C++,2012-03-02
22.4,Vala,FORTRAN,2012-03-02
22.3,AutoHotkey,Racket,2012-03-02
22.3,AutoHotkey,Nemerle,2012-03-02
22.3,C++,PHP,2012-03-02
22.2,Turing,Tcl,2012-03-02
22.2,Max/MSP,CoffeeScript,2012-03-02
22.2,Max/MSP,Pure Data,2012-03-02
22.2,Groovy,Perl,2012-03-02
22.2,Max/MSP,Objective-C,2012-03-02
22.2,Max/MSP,Perl,2012-03-02
22.2,Max/MSP,Clojure,2012-03-02
22.1,Standard ML,Delphi,2012-03-02
22.1,ooc,Delphi,2012-03-02
22.1,Ioke,Nimrod,2012-03-02
22.1,XQuery,OCaml,2012-03-02
22.1,Arc,Haskell,2012-03-02
22.1,Arc,Assembly,2012-03-02
22.1,C#,PHP,2012-03-02
22.1,Io,Haskell,2012-03-02
22.1,Arc,Tcl,2012-03-02
22.1,Standard ML,Haskell,2012-03-02
22.0,C,PHP,2012-03-02
22.0,C#,Perl,2012-03-02
22.0,Smalltalk,ActionScript,2012-03-02
22.0,FORTRAN,D,2012-03-02
21.9,Eiffel,Common Lisp,2012-03-02
21.9,Self,FORTRAN,2012-03-02
21.9,Self,Delphi,2012-03-02
21.9,Delphi,ActionScript,2012-03-02
21.9,Rebol,Io,2012-03-02
21.9,Eiffel,Prolog,2012-03-02
21.9,Go,Haskell,2012-03-02
21.9,Rebol,Turing,2012-03-02
21.9,Rebol,ActionScript,2012-03-02
21.9,AutoHotkey,Nu,2012-03-02
21.8,Racket,R,2012-03-02
21.8,Gosu,Scala,2012-03-02
21.8,VHDL,Lua,2012-03-02
21.8,Visual Basic,Emacs Lisp,2012-03-02
21.7,Assembly,D,2012-03-02
21.7,Nemerle,XQuery,2012-03-02
21.6,Erlang,C#,2012-03-02
21.6,Emacs Lisp,Assembly,2012-03-02
21.6,Vala,Haskell,2012-03-02
21.5,Prolog,Emacs Lisp,2012-03-02
21.5,Standard ML,C#,2012-03-02
21.5,Racket,Go,2012-03-02
21.5,Nu,AutoHotkey,2012-03-02
21.4,Ada,VimL,2012-03-02
21.4,D,R,2012-03-02
21.4,Ioke,Lua,2012-03-02
21.4,Vala,Delphi,2012-03-02
21.3,Haskell,Objective-C,2012-03-02
21.3,Factor,Eiffel,2012-03-02
21.3,Factor,Racket,2012-03-02
21.2,ASP,Java,2012-03-02
21.2,Turing,Nemerle,2012-03-02
21.2,Nimrod,ColdFusion,2012-03-02
21.2,Standard ML,Lua,2012-03-02
21.2,Nimrod,ActionScript,2012-03-02
21.2,Nimrod,Objective-J,2012-03-02
21.2,Nimrod,HaXe,2012-03-02
21.2,Eiffel,Ada,2012-03-02
21.2,Nimrod,VHDL,2012-03-02
21.2,Eiffel,ASP,2012-03-02
21.1,AutoHotkey,Rebol,2012-03-02
21.1,Common Lisp,Lua,2012-03-02
21.1,ooc,OCaml,2012-03-02
21.1,VimL,Objective-C,2012-03-02
21.0,ColdFusion,C,2012-03-02
21.0,Nemerle,ASP,2012-03-02
21.0,Clojure,VimL,2012-03-02
20.8,Self,R,2012-03-02
20.8,Prolog,VimL,2012-03-02
20.8,Matlab,PHP,2012-03-02
20.8,Standard ML,D,2012-03-02
20.8,Standard ML,R,2012-03-02
20.7,ASP,VimL,2012-03-02
20.7,FORTRAN,Scheme,2012-03-02
20.7,Pure Data,SuperCollider,2012-03-02
20.7,Opa,Java,2012-03-02
20.7,HaXe,Clojure,2012-03-02
20.7,Opa,Tcl,2012-03-02
20.7,Turing,Erlang,2012-03-02
20.6,Delphi,VimL,2012-03-02
20.6,Rust,Emacs Lisp,2012-03-02
20.6,D,Rust,2012-03-02
20.6,Nemerle,Gosu,2012-03-02
20.5,Matlab,Assembly,2012-03-02
20.5,Fancy,CoffeeScript,2012-03-02
20.5,Fancy,Assembly,2012-03-02
20.5,HaXe,Common Lisp,2012-03-02
20.5,OCaml,Delphi,2012-03-02
20.5,R,Emacs Lisp,2012-03-02
20.5,Assembly,ASP,2012-03-02
20.5,Groovy,Scala,2012-03-02
20.5,JavaScript,C,2012-03-02
20.4,F#,Visual Basic,2012-03-02
20.4,Ada,R,2012-03-02
20.4,FORTRAN,Matlab,2012-03-02
20.3,HaXe,D,2012-03-02
20.3,VHDL,FORTRAN,2012-03-02
